Mfcc0;Mfcc1;Mfcc2;Mfcc3;Mfcc4;Mfcc5;Mfcc6;Mfcc7;Mfcc8;Mfcc9;Mfcc10;Mfcc11;Mfcc12;Mfcc13;Mfcc14;Mfcc15;Mfcc16;Mfcc17;Mfcc18;Mfcc19;Mfcc20;Mfcc21;Mfcc22;Mfcc23;Mfcc24;Mfcc25;Mfcc26;Mfcc27;Mfcc28;Mfcc29;Mfcc30;Mfcc31;Mfcc32;Mfcc33;Mfcc34;Mfcc35;Mfcc36;Mfcc37;Mfcc38;Mfcc39;Mfcc40;Mfcc41;Mfcc42;Mfcc43;Mfcc44;Mfcc45;Mfcc46;Mfcc47;Mfcc48;Mfcc49;Mfcc50;Mfcc51;Mfcc52;Mfcc53;Mfcc54;Mfcc55;Mfcc56;Mfcc57;Mfcc58;Mfcc59;Mfcc60;Mfcc61;Mfcc62;Mfcc63;Mfcc64;Mfcc65;Mfcc66;Mfcc67;Mfcc68;Mfcc69;frame_energy;frame_zcr;frame_pitch;emotion;wav_files
20.175;26.8761;31.8568;24.7548;29.6599;24.3858;24.4515;23.7853;30.285;37.0628;29.079;19.3271;18.8964;18.075;22.2462;18.435;19.4669;21.1193;21.7291;25.1132;17.4797;18.8557;19.2768;14.2013;11.6108;16.1102;12.3249;12.4698;11.2397;7.67803;14.9087;17.8525;11.118;11.562;7.9516;3.55603;6.12073;8.41199;6.04887;0.0927413;2.64533;4.3516;7.48131;7.57235;6.51328;25.423;28.7176;28.4099;16.8986;18.2523;15.102;7.58149;2.238;1.38885;7.04727;10.5596;19.6842;11.0046;5.34331;9.93435;11.9241;11.6455;12.7465;6.44774;13.2092;15.1727;15.8167;15.1976;21.0225;19.9273;3712.74780273;0.0425497740507;164.989013672;N;09a07Na.wav
17.303;26.4185;15.5371;16.0623;14.5255;7.30897;22.1103;19.0196;13.3329;10.9863;7.70673;3.08001;6.31525;5.83321;2.55205;1.45509;6.87386;6.91445;9.85764;8.23354;3.86853;7.78282;8.34812;0.807091;3.72002;1.0301;0.798052;-0.616171;-0.863641;2.39055;13.5732;23.7512;12.9313;7.8536;4.90156;7.31353;5.68052;3.55629;-2.27476;3.05661;4.68715;6.73189;0.851389;3.94541;1.67215;-0.225491;4.12859;3.9401;-1.11465;6.39016;3.71665;14.8568;20.5788;15.8541;23.634;21.8589;18.772;14.2249;5.4629;9.58803;5.29689;4.83841;0.943812;3.32789;7.07997;5.80748;12.7869;11.788;5.51918;19.2941;1340.89526367;0.0615034177899;215.849502563;N;16a01Nc.wav
10.5974;7.27726;6.6019;22.2817;21.2527;13.6203;14.903;6.03815;10.2715;5.56331;0.0472099;-7.18177;-12.6391;-6.59816;3.24963;1.91961;0.669224;-0.253471;-5.57108;-7.98595;-17.8509;-15.2932;-10.5003;-1.75216;5.40706;13.4866;7.82875;-0.849744;-8.06456;-11.5256;-13.1551;-12.9634;-8.03941;6.89168;7.28303;10.9999;9.36023;11.1475;6.03149;4.20868;-3.96077;-6.74948;-9.21109;-5.88658;4.71493;8.18781;9.86079;8.24206;5.47772;5.82846;13.8072;11.4854;4.08387;-4.52982;-3.93548;-14.2651;-18.8983;-18.677;-19.6328;-14.4705;-13.596;-9.20897;7.54664;13.2258;10.4016;5.81357;5.38419;0.352104;4.60488;2.86651;1217.32299805;0.0637634769082;243.236663818;W;15b10Wa.wav
32.8424;30.3887;33.4703;28.7107;28.8187;24.8888;31.2005;32.3479;17.9416;13.1656;11.0797;16.6583;18.5197;18.9157;19.6505;13.7829;11.531;11.4582;14.4074;14.2077;16.9744;12.9232;11.374;12.743;12.4114;10.6523;11.4609;6.90226;4.1599;3.98833;5.75544;5.70887;14.0178;18.8544;12.1124;12.9358;14.8499;14.0173;13.4448;8.7269;3.20935;5.36993;10.1104;12.149;13.3046;14.4547;13.1876;18.5556;16.9711;18.0282;16.2004;23.0409;25.8353;19.3998;12.7864;10.8897;10.9547;12.2748;16.4296;17.1251;17.0433;15.8431;13.3826;7.92182;9.54524;11.0877;13.2619;14.1176;25.1607;18.6083;2587.99780273;0.0307199005038;165.334701538;N;14b02Na.wav
34.1826;28.9928;29.966;30.4974;30.6915;31.6504;30.7273;13.2824;25.4952;17.8119;20.9748;22.009;22.522;13.3849;21.9757;15.7364;21.4218;19.8034;19.8209;11.0772;16.3763;13.552;13.2971;14.6131;12.2584;19.5172;21.1097;32.3183;31.4581;31.9455;15.5875;21.0842;21.8012;19.4456;20.12;19.2416;14.9207;19.5002;20.8535;22.5033;23.516;17.2836;11.6562;20.6107;31.5648;29.6846;29.41;28.5866;30.1854;10.0655;15.2409;16.8542;15.1936;16.905;16.8524;14.9889;16.0225;18.6376;20.8641;24.8319;23.7264;18.9214;25.0361;28.0458;26.857;25.3185;25.1891;21.8338;24.2316;24.6563;2514.52172852;0.0298316981643;78.8218383789;T;14b10Tc.wav
28.048;27.6327;25.3902;24.2751;28.693;29.3565;26.1827;24.1051;25.0632;17.1923;10.7045;5.75954;-5.84165;-1.67468;-4.53368;-8.54116;-4.9233;-4.0584;-4.13323;-8.08163;-3.84592;-5.57198;-10.7519;-0.239121;-3.70823;1.42574;1.36635;6.04682;-1.05641;7.19033;8.30843;3.98819;5.73393;1.12984;4.66485;8.80853;6.12127;5.5653;-1.19577;0.435611;4.51334;-1.13459;11.979;18.4112;18.8065;18.2461;22.4618;24.2318;8.28057;8.66003;10.2086;3.58748;7.33845;4.95475;6.26332;-0.346312;9.77867;16.1843;21.3299;19.3257;21.2849;15.8639;11.9612;11.2466;5.97683;8.96351;11.0591;11.684;12.2002;14.0061;4860.49804688;0.0566475726664;186.097976685;L;08b01Lb.wav
10.8179;17.3963;14.0907;16.3561;16.2015;22.6468;16.4538;10.0954;12.3618;6.18535;5.26602;-0.555929;-5.32548;6.31318;8.86643;10.6738;6.55661;1.98232;0.355393;-3.55488;-5.54587;-8.63109;-4.58283;-4.09491;2.77888;2.84018;-9.54714;-7.17637;-11.9305;-20.686;-7.80953;-1.24376;-5.15772;2.05238;5.36546;5.76607;1.42813;9.76592;9.2677;-1.61358;-16.1461;-11.2999;-11.7399;-7.01645;-2.48293;1.89184;7.86416;7.22235;8.26873;14.3795;2.9394;2.92385;-4.9868;-7.49347;-14.4185;-13.5411;-5.72335;5.83143;10.4836;7.10936;0.483334;-3.55201;0.427465;2.26276;-2.30335;-2.69363;-1.67763;5.49434;-2.17451;1.85762;2757.5222168;0.0691036954522;261.371307373;W;15b01Wc.wav
13.399;16.4009;8.38163;11.5293;8.32182;13.3302;12.7185;6.73233;9.54167;-2.18556;-4.126;-17.6315;-5.62588;0.508253;1.75097;4.52519;-1.70785;3.26914;0.183925;-9.27327;-17.1681;-19.8511;-17.9521;-19.4036;-28.5253;-28.7641;-10.8572;0.572577;-0.929721;7.72563;7.57547;13.3074;3.85677;1.62956;-7.87992;-18.0649;-13.0741;-17.8861;-20.7284;-15.8871;-14.7142;-7.03803;-8.38826;-8.74724;-15.2625;-15.0741;-15.0749;-8.95501;0.647064;7.98522;12.7822;4.32857;4.43569;7.46133;5.35368;1.08539;-6.1761;-14.5765;-15.9619;-16.1736;-18.145;-9.19942;-2.80556;4.19995;13.1926;5.45644;6.88746;9.57099;8.36322;4.40447;561.382568359;0.0609707348049;1693.28930664;W;09a01Wb.wav
15.7347;18.7126;18.5368;16.1437;14.1631;21.256;12.0178;6.88099;7.58725;9.22438;9.6343;5.43441;7.19856;2.10742;-3.90502;-1.56223;-2.74396;-5.11675;-13.4731;-10.2824;-11.0523;-11.2694;-15.6078;-12.2808;-5.2668;1.93835;10.8864;8.16953;2.90874;4.04964;8.40307;7.94429;4.27203;4.09965;-4.8548;-12.5055;-11.9816;-10.3869;-5.5517;-5.42672;-13.0598;-7.19761;2.72755;5.44227;6.90061;4.30513;-7.16664;-12.3395;-13.5641;-13.267;-15.4533;-7.9391;-4.6883;-2.05544;0.69497;0.945108;-3.11569;-7.18713;-11.2043;-15.201;-11.8444;-12.4353;-10.5954;-7.04442;4.29328;2.51202;5.47953;5.29073;3.35008;4.3953;758.666687012;0.0609616748989;279.089355469;F;14b01Fa.wav
29.8453;15.0923;18.7949;23.8099;19.1516;16.2852;19.2504;21.7627;19.5903;17.0246;25.1682;26.1978;24.587;28.7538;28.5984;27.2203;27.9093;27.4225;29.2458;29.6589;33.299;30.1841;20.0307;11.6392;10.8429;22.4238;29.363;11.0226;6.43893;14.3337;8.0519;-0.102828;5.34668;8.08426;13.9605;14.4468;12.1059;12.9803;11.2356;3.98872;15.6346;20.6474;18.0717;17.9119;12.9193;18.4109;19.213;19.2561;24.1577;22.6903;19.9806;20.0344;20.3506;18.0463;19.0941;21.6237;21.3425;25.379;28.7875;26.8588;24.9397;27.0942;20.2066;17.4167;8.4926;2.54719;6.91285;7.09847;7.75153;13.2245;5538.81396484;0.0307542309165;168.967834473;T;08a07Tb.wav
11.846;23.306;23.3779;20.9993;28.0273;22.2847;18.7443;22.5312;15.7435;14.0578;5.66175;7.33794;1.81996;3.31096;-3.97518;-1.96667;0.501943;3.81368;7.1786;8.30716;3.84849;9.75172;3.70758;1.21744;-6.58352;-10.7501;-10.8413;-14.4251;-12.0836;-11.6446;-19.3288;-13.769;2.53219;14.8591;18.0997;18.1948;4.34743;10.3425;9.11108;6.86587;1.66714;0.600884;-0.212859;-2.98614;5.11891;0.703911;-2.79044;-1.35685;-0.776339;3.94402;1.57743;2.27273;-1.37314;14.4807;22.9017;20.6991;14.683;4.89703;11.7172;6.44285;3.29045;-5.89553;-0.395489;-3.86313;4.31949;6.67523;8.83828;5.77617;5.93041;10.0467;2260.50219727;0.0460126586258;228.869094849;E;16b10Eb.wav
16.3775;16.1755;19.1866;18.7162;15.4529;9.25595;1.07707;2.38651;-1.67602;-10.5183;-8.72312;-10.0181;-4.54507;4.36463;4.9783;-0.305836;-4.4276;-10.4946;-12.9444;-13.6744;-18.9193;-16.3802;-19.1971;-12.4157;-15.0224;-21.4396;-23.9539;-19.2782;-17.5458;-19.2019;-17.052;-12.8628;-8.7694;-5.46926;-14.5881;-13.1783;-10.6484;-11.483;-4.08596;-1.70207;-3.46204;3.12714;0.969868;5.59318;5.09224;0.555617;-7.97316;-9.39581;-9.42307;-8.16327;-10.2549;-10.5205;-8.25971;-7.01346;-7.39136;-3.74773;0.080784;-6.66828;-15.9513;-14.7827;-19.0236;-13.7534;-8.32903;-4.17702;2.58071;0.958043;-0.409439;-6.12067;-13.0543;-13.1255;941.860961914;0.0669097676873;318.007843018;A;16a04Ab.wav
20.8271;16.5678;20.1459;23.3992;11.4421;10.7405;9.81712;7.39676;5.4994;4.84129;5.33288;1.58948;0.573013;10.2002;8.95162;-7.6761;-0.956911;0.288587;-3.9527;-0.0245921;6.47176;20.7405;23.9432;13.4331;16.6552;10.7238;4.63431;-12.7988;-4.24627;-5.91727;-4.32204;0.831721;13.3457;13.8108;11.254;19.0515;26.4225;13.4254;14.3574;14.5926;10.9369;2.25324;-4.0202;-3.11554;-1.68845;1.2206;4.00248;4.86426;9.1443;5.84516;11.174;23.1157;13.0238;13.0029;7.61791;12.7559;5.51678;2.00544;-8.7832;-8.96075;-8.22751;-5.73303;6.23175;22.6949;25.6885;14.9432;2.81804;2.78157;6.76285;-0.722557;1843.27941895;0.0411739610136;235.747375488;A;14b10Ad.wav
12.4097;12.1687;15.0497;12.3096;13.6591;14.6711;14.4758;13.6665;8.12758;-1.6495;-6.21357;-13.3531;-17.4593;-5.40712;-7.5347;-6.57743;-1.86308;5.58974;4.16017;-0.0819777;-3.28515;-16.4514;-5.42845;-15.1813;-13.9972;-12.2382;-14.5928;-14.5445;-8.21931;-3.83392;-4.0266;-7.84211;-3.62119;4.91908;1.9159;-11.1013;-15.1136;-11.0175;-10.6885;-12.4119;-11.141;-6.87839;-6.33947;-9.31077;-9.42765;-3.26168;-17.2194;-12.5763;-14.1895;-12.9841;-12.904;-8.803;-5.70628;-9.36485;0.867706;2.86743;-0.24694;-8.33599;-3.32846;1.36192;2.95864;1.2606;-6.34863;-17.7899;-13.8704;-10.9137;-11.4513;-6.8178;1.07015;8.28537;281.597625732;0.0733314529061;505.575378418;F;16b01Fa.wav
18.6744;15.5584;13.8149;15.5639;17.0773;12.731;12.3716;12.5568;4.50966;1.32394;-6.98841;-2.78799;-3.64856;-2.62708;4.4965;2.51427;0.775513;6.46167;7.9967;2.96012;6.93519;8.90965;3.08166;-3.3381;-3.83279;-7.43518;-9.92518;-18.6113;-9.16411;-6.86081;-0.867294;5.84403;7.53559;4.7445;0.939277;-6.3445;-6.58577;-9.96822;-8.18315;-11.2032;-9.30741;-9.63374;-9.62875;-9.1465;-4.07406;-3.71571;-0.232599;3.70726;3.11075;-0.924723;-1.80959;-8.0004;-18.0217;-12.1718;-0.647979;15.5002;19.1264;5.27728;5.83595;5.21122;2.30638;-5.09934;-12.4852;-6.73579;-6.39717;-9.38499;-7.08601;2.12992;7.49548;6.9504;1266.03710938;0.0526283234358;125.873435974;W;12a02Wc.wav
9.34817;12.4859;11.4696;25.2215;16.7584;8.29764;1.09297;3.7336;-0.926355;3.85264;4.10402;6.21281;5.39885;8.44695;13.7634;7.91661;12.1594;10.7593;10.3445;9.64474;6.25241;7.59118;9.40659;7.61298;2.91435;6.15761;5.26624;0.389949;-2.58849;-1.30153;-5.72892;0.253262;7.44322;8.24838;5.4616;6.38556;6.18377;-2.96767;2.25059;4.82923;0.0956116;2.58445;11.1354;4.54213;-3.06553;-5.53981;7.18406;13.3101;18.37;16.5709;3.74452;6.72206;7.30921;2.86535;5.36702;4.82418;3.92078;0.194284;0.404622;-1.13304;-2.39927;-3.9927;9.82836;14.8901;14.214;3.81583;10.5144;9.8404;9.69058;13.0912;2264.33129883;0.0573616325855;174.494293213;W;09b02Wc.wav
27.5497;26.7113;25.9963;27.6874;27.8843;31.183;23.8886;20.515;15.2751;15.0244;16.14;22.6702;19.5788;18.6391;16.1783;5.98707;15.3872;16.5356;14.3158;15.1312;15.8586;14.357;12.9879;10.7607;15.1784;23.9685;17.8169;14.1161;10.6665;12.3107;9.58089;8.19533;13.6588;19.1881;20.4775;17.3267;24.299;28.6205;8.25347;10.0361;18.9772;15.4751;17.4056;21.8603;24.7744;27.8238;30.8102;31.1826;31.7712;23.9796;16.9991;20.079;24.2671;13.9367;6.23809;3.34743;13.7951;19.5895;15.7752;15.9565;16.4035;15.7263;17.2612;21.792;26.3251;29.5449;27.5019;21.3566;27.3418;10.3256;2779.91235352;0.0320063941181;103.681045532;L;15b10Lc.wav
27.0658;25.8393;25.437;24.4672;24.8356;21.1215;25.2106;25.0582;24.9908;21.9519;18.9107;18.0859;19.4654;14.601;13.2687;17.3071;16.8432;14.544;13.0102;11.6877;12.0461;14.806;3.95317;4.60786;6.78361;11.1596;8.19615;10.8617;12.7983;15.5849;17.2054;16.9461;19.3597;16.9275;17.7083;18.822;18.9816;19.5882;17.0879;15.3523;16.985;14.0199;13.083;21.3362;20.4494;21.0761;14.7786;21.0246;19.879;23.5826;21.3525;7.2598;15.9651;11.6912;17.5487;12.0965;9.51896;13.4711;14.2575;15.1387;9.10474;2.80875;10.2935;6.10228;4.20454;9.77155;8.21972;6.86518;5.00652;6.26543;1347.06433105;0.0422727353871;70.7192611694;T;03b01Td.wav
23.3834;23.8589;21.7025;27.2909;27.2086;26.4795;27.4355;22.0204;20.5157;23.2359;17.8795;22.3462;21.7971;24.5018;22.9853;22.9078;22.15;23.7644;22.2635;20.317;13.733;15.8845;12.8939;13.4378;12.2837;14.1458;8.76264;9.23573;10.6148;4.77627;7.03151;7.08952;11.2118;8.03114;7.77006;3.04115;9.53597;19.478;22.1951;21.1475;16.7788;14.5951;14.0225;17.4268;18.8578;15.1629;18.4222;19.3861;20.7454;22.173;21.733;19.4875;16.086;8.94437;-4.91435;-1.96963;-3.55206;4.65941;22.6912;12.9479;18.6185;23.2532;21.1067;22.9358;22.639;22.9027;22.1495;22.157;25.2783;25.2297;2289.21362305;0.0437408126891;98.5000610352;L;10a07La.wav
23.5604;21.5412;27.0505;26.6116;26.7641;25.8338;25.84;24.7572;21.5493;15.388;9.71559;15.2221;11.048;12.1614;6.27835;13.9593;18.618;21.2581;17.253;11.6902;8.06878;7.82001;2.99061;1.16672;7.71715;13.2756;7.60546;6.88714;9.94867;10.755;12.9271;11.0521;15.1929;18.9653;18.5039;10.0253;13.9113;6.8674;6.01713;5.27243;8.64933;14.8339;12.5864;13.0049;14.9669;18.7654;13.0844;12.3163;2.56521;0.807164;2.73487;7.37393;17.5309;21.627;11.4223;10.2981;7.71903;9.32303;7.14379;1.49647;2.93365;-1.29738;-1.40018;19.0088;18.5187;16.4258;18.4621;20.7243;29.4622;32.406;1451.54626465;0.0569097883999;136.510025024;N;15b01Na.wav
31.8779;30.9278;25.8845;26.8805;24.9893;29.4158;31.3533;29.8986;29.5542;30.5822;28.7027;10.2988;18.0012;16.7905;12.1171;12.3055;12.93;18.1683;21.3195;19.7561;17.8423;11.7418;8.87775;5.57154;6.44573;2.79743;7.18354;12.9988;17.6451;17.0617;15.1126;18.065;14.6437;15.1432;12.8933;15.27;15.4153;17.3818;13.1294;16.5792;17.1674;13.935;20.8087;19.7989;16.9516;16.484;20.0767;16.6061;15.2104;16.7129;13.5436;21.3378;19.6571;14.4746;20.519;20.141;21.7381;18.5516;18.6342;21.1197;14.0643;20.7459;20.9113;19.8843;21.061;17.0889;21.5357;24.7055;21.8241;23.1703;5033.91357422;0.0254851020873;156.866943359;T;08a02Tb.wav
23.7941;29.35;34.6017;31.9452;27.9667;27.0257;23.4581;14.6154;20.5694;25.5026;20.081;17.4586;13.6283;21.6437;19.854;20.1923;24.6508;23.3224;21.7902;17.2653;12.6054;6.60887;4.16772;7.29884;9.03844;9.05715;10.7094;10.0719;16.5187;22.7197;21.1207;21.4413;20.4648;14.953;16.4563;13.9005;17.6882;17.4592;16.1785;24.0034;21.2264;22.3928;26.9411;20.9989;15.4016;10.0807;8.30783;20.8804;15.7278;17.255;23.7842;28.6743;34.0091;33.3706;34.4739;13.3669;20.6676;19.9138;13.0944;19.3142;17.0023;13.2273;17.9766;21.2931;27.7166;32.1332;27.2688;33.0914;27.4361;29.9662;3022.15234375;0.0320758856833;119.38735199;N;11a05Na.wav
19.4776;23.0469;16.1162;17.4058;19.4073;11.215;19.2904;9.97856;11.8267;14.7241;12.2922;17.2871;20.019;22.4373;27.5469;27.4461;28.1915;28.0882;21.598;21.4636;19.4703;18.5416;18.9848;22.7473;26.9266;27.6615;27.9063;21.7523;21.1945;23.0887;22.2416;20.2308;17.1859;15.4607;15.1232;13.2519;13.2565;16.5567;20.1249;17.4656;9.47896;3.42353;14.7997;24.1213;24.5623;19.9009;20.3012;20.6794;20.9518;19.3738;15.5339;15.4583;10.6479;20.8871;20.2854;16.2019;13.8542;14.0629;13.4483;16.8918;21.7612;22.5778;21.3347;19.3182;24.7624;26.2286;15.4828;15.9317;19.729;20.7018;1353.32421875;0.0359274297953;112.298774719;N;11b03Nb.wav
17.3427;18.4808;18.925;20.8832;18.6473;19.3897;11.902;8.29436;9.59502;12.5397;9.7646;8.84898;4.72074;4.77619;4.77272;10.4255;19.6843;14.7882;10.3444;9.10275;14.1619;9.32391;4.18088;1.82291;-3.0202;1.56568;0.464156;-1.48045;-1.4529;-1.00623;0.00978947;-1.23803;-3.56183;-3.33649;-6.25887;-2.53404;-6.18667;-4.17032;2.65154;13.1032;10.5206;7.78103;3.71162;3.30324;-0.794288;3.10081;3.18737;3.737;3.73261;8.64173;16.6589;14.7354;14.0038;16.5498;3.07021;2.61244;10.4279;5.12261;-0.367182;0.57159;-7.45216;-0.818946;-3.63204;-1.3008;2.39159;7.70515;7.28082;3.43442;10.6123;17.5954;1466.22912598;0.0532270297408;224.200820923;N;16a04Nc.wav
6.16377;11.4353;15.4123;17.5948;17.0058;17.2989;30.3874;12.1109;15.4928;12.1017;6.21815;-1.89874;-2.34661;-1.84947;-3.42308;-5.77848;-18.4278;-10.6806;-6.47239;-3.50126;-4.79668;-11.6527;-11.812;-11.7297;-14.5717;-14.1027;-14.5452;2.50609;16.7111;15.6859;15.6184;11.975;5.32906;-2.59767;-4.69981;-3.23575;-7.85579;-8.44686;-10.1076;-5.26794;-5.82145;-5.43896;-8.26308;-11.673;-8.61479;-8.13495;-3.21912;4.25996;4.49423;14.1917;17.6431;9.57415;10.8293;-0.272061;-7.52998;-13.9469;-13.9413;-12.0224;2.87653;3.37478;11.0921;19.125;9.09104;11.6213;13.2395;9.7283;3.90743;-5.41449;-7.87363;2.72272;1496.69812012;0.0634712949395;260.591186523;A;14a01Ac.wav
28.163;22.5233;23.2402;23.7673;29.4141;30.3682;25.8234;17.1272;10.4767;13.8719;10.7373;12.339;8.15136;5.05604;3.71404;1.70657;0.988686;-5.35923;-7.56354;-9.26298;-8.59162;-10.3612;-8.17953;-8.26495;-5.89661;-10.8996;-1.73102;-4.68736;-2.04547;-1.17397;1.29038;1.24331;2.62187;3.58388;3.96505;8.27953;7.89031;7.77422;10.318;14.3753;20.5136;20.3167;16.1965;18.4851;18.3789;17.8449;13.9827;14.992;15.1269;17.8613;11.5741;12.0944;11.5946;-0.0222952;-1.29845;0.667494;13.2988;25.5915;23.2953;25.8302;11.3582;12.5922;12.1926;19.1785;15.9777;16.3124;12.7735;10.3713;8.28331;8.83873;1607.38098145;0.0345539934933;203.978225708;L;08b02La.wav
9.96129;7.60905;13.0115;6.59319;11.3438;6.21772;5.30684;7.11561;-2.94058;3.96701;3.91708;8.06903;6.08216;3.69923;6.4385;1.38601;9.27836;9.99705;-2.02996;-5.14465;-18.8981;-20.9808;-20.6593;-13.5255;-3.00561;-4.07404;-8.72721;-11.0914;-10.8842;-15.4306;-14.3909;-15.9433;-15.5245;-13.6017;-10.7255;-7.77969;-15.1505;-6.24104;-0.91956;-1.73541;-1.1997;-10.0733;-15.6407;-20.7716;-23.6038;-29.3204;-30.7326;-24.3908;-25.856;-15.7157;-5.12488;-5.54426;-2.20589;-1.42871;-7.40302;-10.5103;-14.2339;-13.3788;-12.305;-15.2996;-14.1318;-14.9644;-16.5745;-13.9771;-15.1395;-14.01;-17.8359;-18.9772;-22.6918;-21.5604;1308.91845703;0.0825143158436;394.823974609;W;16b03Wb.wav
20.6236;23.0168;13.5849;19.5745;16.5921;24.2775;17.592;20.8796;8.87017;14.2378;15.5423;15.7335;16.8275;17.041;13.6653;14.0538;13.766;15.1957;16.9454;18.8428;16.3766;17.4323;15.5976;14.7527;11.9395;11.399;1.86449;7.63704;4.10945;5.25617;10.4003;4.87441;4.38928;1.06265;3.38638;5.76719;6.93627;0.835869;5.25439;5.02505;8.12304;11.195;16.4135;13.8613;14.1587;8.54724;15.4836;11.7647;15.0192;18.1712;20.0404;22.9092;16.7324;20.7352;21.6053;22.5835;14.9991;19.4017;24.7817;22.6867;20.5156;20.2119;21.1792;23.327;23.665;23.5313;24.2372;23.168;20.1688;21.0335;6887.81054688;0.0449974946678;228.985992432;T;16a05Tb.wav
16.2199;17.2062;14.3553;17.3038;25.6249;24.8443;22.9842;22.0131;13.6703;16.8509;16.293;6.9719;5.56079;1.70923;10.2706;10.0726;13.9522;13.8352;6.78839;7.40194;3.69887;-1.34262;-6.01972;-0.194486;-1.80997;-1.24226;1.75602;6.14476;6.45557;12.3807;0.342534;-5.13645;-3.07239;-3.41318;-4.28189;-5.49795;-8.03681;7.40713;16.5266;21.1468;13.1095;11.5152;3.55312;1.50028;0.72142;1.10947;4.53308;0.333675;7.18124;3.9578;12.1662;16.3481;24.4903;22.9843;22.7025;23.5989;15.6429;15.6129;14.8291;9.91546;2.69108;-3.62441;-4.4851;-5.58692;-1.06376;13.0556;11.3848;22.2846;14.9443;23.3687;1953.9708252;0.0560478456318;222.689453125;F;03a05Fc.wav
24.7593;27.0758;29.0571;32.0416;28.928;30.9694;16.31;20.0242;8.1233;11.3917;3.85315;1.19146;2.15753;6.14946;9.08802;10.689;11.7403;7.62383;8.55666;6.526;4.21666;-2.79512;2.99467;2.10741;3.47817;1.66035;4.91555;4.84679;7.55575;8.42811;11.6446;3.25377;2.00406;-9.56019;-6.61096;0.305126;2.6038;11.5425;11.7399;6.38391;8.93717;7.43947;-1.11025;-13.1848;-6.14433;0.384524;-2.35803;-12.559;1.34826;10.0098;4.28305;5.25443;5.23649;11.4285;13.0604;13.0395;11.3294;8.90465;10.6837;9.3191;11.4931;18.7595;32.8766;39.6198;44.1527;36.1282;35.4143;25.9556;15.2542;13.7096;5642.2890625;0.0481162890792;259.121490479;N;08b01Na.wav
12.6318;13.5743;12.047;23.3292;8.81542;7.33958;-2.77873;9.15041;4.85611;2.29051;1.70077;1.24176;0.299253;4.58835;1.93453;2.00334;4.92718;-2.48079;-1.48086;-6.48087;-11.9262;-9.05157;-6.86528;-9.83759;-4.47514;-0.113146;0.32514;-1.82047;-2.52351;-1.20822;1.17971;-1.06042;-1.53757;1.10406;2.5324;8.68957;10.4372;10.3697;5.388;5.12962;12.9446;19.1034;10.8882;16.1293;-1.01869;1.15362;1.17233;-2.75043;-0.959615;-2.31717;-2.77865;-4.06111;-10.7174;-7.5669;-8.59592;-8.00879;-13.4806;-19.1653;-21.4433;-18.1655;-18.2444;-18.7533;-13.1252;-8.90576;-14.1921;-15.6393;-12.4637;-14.8138;-21.1791;-13.9141;809.912658691;0.0566873401403;350.455291748;W;09b02Wd.wav
9.98153;9.69117;8.00734;24.8618;11.8662;15.0389;17.5663;18.0815;18.1561;2.66923;-5.82481;-14.8432;-15.2229;-17.7614;-18.2348;-10.0795;-14.3947;-16.5284;-7.99255;-4.54818;-9.28055;-4.141;-1.51938;-8.64115;-3.29627;-5.23854;-1.05294;2.40154;-1.90233;-7.03004;-14.8033;-19.2976;-15.5496;-12.6143;-10.4065;-11.3441;-18.5717;-12.7997;-18.1422;-18.8792;-17.8551;-3.78358;4.50462;5.24223;9.50587;6.03695;6.37263;2.27946;1.14129;-7.49741;-15.0785;-18.3697;-17.8046;-5.85306;-6.28127;-0.174594;1.97213;2.39386;4.91843;-2.90888;-16.031;-16.7586;-18.8685;-20.5584;-21.5594;-20.6833;-24.3573;-24.9573;-12.9858;-5.26946;2056.72167969;0.0786943882704;326.794403076;W;16a05Wb.wav
7.6569;9.38124;13.2135;9.78947;15.1602;15.2402;15.6679;19.3385;20.7487;19.6793;23.348;28.9484;27.2597;20.817;14.0391;21.149;13.3034;13.1523;1.79828;1.05118;-2.77605;-0.334369;-4.00069;-0.828398;3.38465;5.77834;-3.39948;8.99129;13.9924;13.245;4.06841;2.33396;3.98279;2.23608;-4.55423;-3.41455;-5.51109;-10.5223;-5.65681;-9.99252;-2.30333;-2.1196;-0.190622;3.99561;7.90239;5.5282;-1.05099;7.01367;8.3207;8.74387;2.07845;11.6182;17.3867;19.9681;17.7654;20.19;13.2647;17.8268;10.8044;8.97584;4.76269;6.05327;4.25321;-4.09057;5.38529;13.3563;23.9049;25.3077;26.181;9.64808;4554.55810547;0.0340354964137;237.887435913;L;14a07Lc.wav
